time,input,output
2.170000,-0.824750,2.390413
2.180000,-0.841684,2.203149
2.190000,-0.858504,2.315271
2.200000,-0.875205,2.106957
2.210000,-0.891785,2.208653
2.220000,-0.908237,2.247204
2.230000,-0.924558,2.218471
2.240000,-0.940744,2.416207
2.250000,-0.956790,2.029563
2.260000,-0.972692,2.105600
2.270000,-0.988445,2.013259
2.280000,-1.004045,2.022779
2.290000,-1.019487,2.225468
2.300000,-1.034768,1.939859
2.310000,-1.049883,2.298794
2.320000,-1.064827,2.126884
2.330000,-1.079595,2.162727
2.340000,-1.094184,2.188424
2.350000,-1.108589,2.053972
2.360000,-1.122806,2.270699
2.370000,-1.136829,2.061183
2.380000,-1.150656,2.169936
2.390000,-1.164280,2.028250
2.400000,-1.177698,2.089085
2.410000,-1.190905,2.070310
2.420000,-1.203897,2.048250
2.430000,-1.216670,1.836948
2.440000,-1.229219,2.041831
2.450000,-1.241539,1.904037
2.460000,-1.253626,2.035355
2.470000,-1.265477,1.576170
2.480000,-1.277086,1.665344
2.490000,-1.288449,1.934603
2.500000,-1.299562,2.151481
2.510000,-1.310420,1.968402
2.520000,-1.321020,1.707558
2.530000,-1.331357,1.526679
2.540000,-1.341427,1.890056
2.550000,-1.351225,1.737959
2.560000,-1.360748,1.821836
2.570000,-1.369992,1.724071
2.580000,-1.378951,1.687601
2.590000,-1.387623,2.127458
2.600000,-1.396003,1.635107
2.610000,-1.404087,1.586994
2.620000,-1.411872,1.568746
2.630000,-1.419353,1.471144
2.640000,-1.426526,1.695109
2.650000,-1.433389,1.457457
2.660000,-1.439936,1.588471
2.670000,-1.446165,1.507144
2.680000,-1.452071,1.628807
2.690000,-1.457651,1.476132
2.700000,-1.462902,1.191178
2.710000,-1.467820,1.146339
2.720000,-1.472401,1.551517
2.730000,-1.476642,1.205066
2.740000,-1.480541,1.064706
2.750000,-1.484093,1.139561
2.760000,-1.487296,1.417047
2.770000,-1.490146,0.963926
2.780000,-1.492641,1.022605
2.790000,-1.494777,1.025050
2.800000,-1.496552,0.903269
2.810000,-1.497962,0.884212
2.820000,-1.499006,0.801563
2.830000,-1.499680,0.938565
2.840000,-1.499982,0.925022
2.850000,-1.499910,0.842644
2.860000,-1.499461,0.658290
2.870000,-1.498632,1.086912
2.880000,-1.497422,0.647362
2.890000,-1.495829,0.870025
2.900000,-1.493851,0.624481
2.910000,-1.491485,0.868240
2.920000,-1.488730,0.881659
2.930000,-1.485584,0.559538
2.940000,-1.482045,0.361723
2.950000,-1.478113,0.743315
2.960000,-1.473785,0.897132
2.970000,-1.469061,0.633343
2.980000,-1.463940,0.559915
2.990000,-1.458419,0.630907
3.000000,-1.452499,0.588869
3.010000,-1.446178,0.303299
3.020000,-1.439456,0.296487
3.030000,-1.432332,0.463538
3.040000,-1.424806,0.310221
3.050000,-1.416878,0.507127
3.060000,-1.408547,0.153438
3.070000,-1.399813,0.349232
3.080000,-1.390676,0.250374
3.090000,-1.381136,0.141762
3.100000,-1.371195,0.313151
3.110000,-1.360851,0.200143
3.120000,-1.350107,-0.100967
3.130000,-1.338962,0.124413
3.140000,-1.327417,0.205785
3.150000,-1.315473,-0.067103
3.160000,-1.303133,-0.120697
3.170000,-1.290396,-0.222203
3.180000,-1.277264,-0.153446
3.190000,-1.263739,-0.077794
3.200000,-1.249822,-0.350591
3.210000,-1.235516,-0.469208
3.220000,-1.220823,-0.350769
3.230000,-1.205744,-0.544534
3.240000,-1.190282,-0.278664
3.250000,-1.174439,-0.463851
3.260000,-1.158219,-0.708906
3.270000,-1.141623,-0.521406
3.280000,-1.124655,-0.531635
3.290000,-1.107318,-0.465011
3.300000,-1.089615,-0.593800
3.310000,-1.071549,-0.310072
3.320000,-1.053125,-0.722215
3.330000,-1.034345,-0.684646
3.340000,-1.015214,-0.725546
3.350000,-0.995735,-0.788364
3.360000,-0.975914,-0.755458
3.370000,-0.955753,-0.726595
3.380000,-0.935259,-0.634361
3.390000,-0.914434,-1.128325
3.400000,-0.893285,-0.994721
3.410000,-0.871817,-1.018514
3.420000,-0.850033,-0.832969
3.430000,-0.827941,-1.071037
3.440000,-0.805544,-1.347523
3.450000,-0.782850,-1.067056
3.460000,-0.759863,-1.119136
3.470000,-0.736589,-1.118086
3.480000,-0.713036,-1.343478
3.490000,-0.689208,-0.939518
3.500000,-0.665112,-1.294630
3.510000,-0.640756,-1.305082
3.520000,-0.616145,-1.449280
3.530000,-0.591287,-1.485617
3.540000,-0.566189,-1.562944
3.550000,-0.540857,-1.462756
3.560000,-0.515300,-1.582680
3.570000,-0.489524,-1.136562
3.580000,-0.463537,-1.790494
3.590000,-0.437348,-1.700208
3.600000,-0.410964,-1.614897
3.610000,-0.384393,-1.474276
3.620000,-0.357643,-1.675225
3.630000,-0.330724,-1.531664
3.640000,-0.303642,-1.822998
3.650000,-0.276408,-1.685708
3.660000,-0.249029,-1.447113
3.670000,-0.221515,-1.903340
3.680000,-0.193874,-1.711105
3.690000,-0.166117,-1.771500
3.700000,-0.138252,-2.186639
3.710000,-0.110288,-1.949828
3.720000,-0.082235,-1.703551
3.730000,-0.054104,-1.886370
3.740000,-0.025903,-2.124352
3.750000,0.002358,-1.848018
3.760000,0.030668,-2.057167
3.770000,0.059017,-1.948257
3.780000,0.087395,-1.968960
3.790000,0.115792,-2.228398
3.800000,0.144198,-1.949178
3.810000,0.172601,-2.255484
3.820000,0.200992,-2.324340
3.830000,0.229359,-2.278725
3.840000,0.257692,-2.214680
3.850000,0.285980,-2.163036
3.860000,0.314212,-2.322415
3.870000,0.342377,-2.101962
3.880000,0.370464,-2.198975
3.890000,0.398462,-2.367133
3.900000,0.426360,-2.134782
3.910000,0.454145,-2.109356
3.920000,0.481808,-2.325650
3.930000,0.509337,-2.360663
3.940000,0.536720,-2.623262
3.950000,0.563946,-2.422875
3.960000,0.591004,-2.419670
3.970000,0.617882,-2.349414
3.980000,0.644568,-2.428968
3.990000,0.671051,-2.377366
4.000000,0.697320,-2.186486
4.010000,0.723363,-2.525410
4.020000,0.749169,-2.531306
4.030000,0.774725,-2.672200
4.040000,0.800021,-2.477568
4.050000,0.825044,-2.332213
4.060000,0.849785,-2.773455
4.070000,0.874230,-2.611255
4.080000,0.898369,-2.509135
4.090000,0.922190,-2.388705
4.100000,0.945682,-2.470334
4.110000,0.968833,-2.486614
4.120000,0.991633,-2.580193
4.130000,1.014070,-2.474634
4.140000,1.036133,-2.395993
4.150000,1.057811,-2.831571
4.160000,1.079093,-2.450593
4.170000,1.099969,-2.585269
4.180000,1.120426,-2.656760
4.190000,1.140456,-2.961993
4.200000,1.160046,-2.796146
4.210000,1.179188,-2.311028
4.220000,1.197870,-2.689442
4.230000,1.216081,-2.752584
4.240000,1.233813,-2.653165
4.250000,1.251055,-2.698182
4.260000,1.267797,-2.559505
4.270000,1.284030,-2.337553
4.280000,1.299744,-2.667838
4.290000,1.314929,-2.547807
4.300000,1.329577,-2.750152
4.310000,1.343679,-2.324395
4.320000,1.357225,-2.530302
4.330000,1.370206,-2.726124
4.340000,1.382616,-2.406417
4.350000,1.394445,-2.353440
4.360000,1.405685,-2.510869
4.370000,1.416328,-2.788283
4.380000,1.426367,-2.238940
4.390000,1.435794,-2.463749
4.400000,1.444603,-2.318763
4.410000,1.452786,-2.581438
4.420000,1.460336,-2.547334
4.430000,1.467247,-2.456282
4.440000,1.473513,-2.286615
4.450000,1.479128,-2.428440
4.460000,1.484087,-2.637640
4.470000,1.488383,-2.384847
4.480000,1.492012,-2.155461
4.490000,1.494969,-2.389043
4.500000,1.497249,-2.364823
4.510000,1.498849,-2.570242
4.520000,1.499764,-2.577291
4.530000,1.499990,-2.440642
4.540000,1.499524,-2.375315
4.550000,1.498364,-2.290632
4.560000,1.496506,-2.263772
4.570000,1.493948,-2.019190
4.580000,1.490688,-2.245198
4.590000,1.486724,-2.067729
4.600000,1.482055,-2.223353
4.610000,1.476680,-1.968709
4.620000,1.470598,-2.473770
4.630000,1.463809,-2.252510
4.640000,1.456313,-1.981801
4.650000,1.448110,-2.143342
4.660000,1.439201,-1.947497
4.670000,1.429587,-2.012079
4.680000,1.419270,-1.901196
4.690000,1.408250,-1.931227
4.700000,1.396531,-1.898685
4.710000,1.384116,-1.745892
4.720000,1.371006,-1.802211
4.730000,1.357206,-1.777020
4.740000,1.342719,-1.906555
4.750000,1.327549,-1.977081
4.760000,1.311700,-1.964345
4.770000,1.295178,-1.715990
4.780000,1.277989,-2.194640
4.790000,1.260136,-1.989836
4.800000,1.241627,-1.909240
4.810000,1.222468,-1.769596
4.820000,1.202666,-2.119753
4.830000,1.182228,-1.477650
4.840000,1.161162,-1.554515
4.850000,1.139475,-1.308125
4.860000,1.117176,-1.426242
4.870000,1.094275,-1.403337
4.880000,1.070779,-1.182247
4.890000,1.046699,-1.600047
4.900000,1.022044,-1.718963
4.910000,0.996826,-1.489284
4.920000,0.971054,-1.554124
4.930000,0.944739,-1.435275
4.940000,0.917894,-1.531558
4.950000,0.890530,-1.246422
4.960000,0.862660,-1.225688
4.970000,0.834295,-1.281530
4.980000,0.805449,-1.198383
4.990000,0.776135,-1.240396
5.000000,0.746367,-1.069238
5.010000,0.716159,-1.147276
5.020000,0.685525,-1.170345
5.030000,0.654480,-0.951436
5.040000,0.623039,-0.869071
5.050000,0.591218,-0.826940
5.060000,0.559031,-1.164961
5.070000,0.526496,-1.062862
5.080000,0.493629,-1.217374
5.090000,0.460445,-0.956070
5.100000,0.426962,-0.822595
5.110000,0.393198,-0.879471
5.120000,0.359170,-0.523317
5.130000,0.324895,-0.862985
5.140000,0.290392,-0.941205
5.150000,0.255679,-0.649578
5.160000,0.220775,-0.686228
5.170000,0.185698,-0.593606
5.180000,0.150468,-0.603177
5.190000,0.115103,-0.583496
5.200000,0.079624,-0.928575
5.210000,0.044049,-0.678942
5.220000,0.008400,-0.628759
5.230000,-0.027305,-0.561898
5.240000,-0.063044,-0.549421
5.250000,-0.098797,-0.385089
5.260000,-0.134545,-0.327395
5.270000,-0.170265,-0.573587
5.280000,-0.205938,-0.258546
5.290000,-0.241542,-0.247235
5.300000,-0.277057,-0.239166
5.310000,-0.312460,-0.510211
5.320000,-0.347731,-0.189834
5.330000,-0.382849,-0.220182
5.340000,-0.417792,-0.055341
5.350000,-0.452539,0.100545
5.360000,-0.487069,0.094892
5.370000,-0.521359,-0.113318
5.380000,-0.555389,-0.106666
5.390000,-0.589137,0.017984
5.400000,-0.622582,-0.234139
5.410000,-0.655702,-0.263450
5.420000,-0.688476,-0.085380
5.430000,-0.720883,0.205376
5.440000,-0.752902,-0.017281
5.450000,-0.784512,0.294971
5.460000,-0.815691,-0.361509
5.470000,-0.846419,-0.150077
5.480000,-0.876675,0.102485
5.490000,-0.906440,0.283239
5.500000,-0.935691,0.152150
5.510000,-0.964410,0.167978
5.520000,-0.992576,0.183380
5.530000,-1.020170,-0.057006
5.540000,-1.047172,0.423515
5.550000,-1.073562,0.150696
5.560000,-1.099323,0.448724
5.570000,-1.124435,0.282664
5.580000,-1.148879,0.479618
5.590000,-1.172638,0.381462
5.600000,-1.195694,0.326327
5.610000,-1.218029,0.394515
5.620000,-1.239627,0.140925
5.630000,-1.260470,0.389394
5.640000,-1.280543,0.673918
5.650000,-1.299829,0.623108
5.660000,-1.318312,0.273721
5.670000,-1.335978,0.522149
5.680000,-1.352813,0.493651
5.690000,-1.368801,0.595419
5.700000,-1.383929,0.492384
5.710000,-1.398184,0.451383
5.720000,-1.411553,0.709017
5.730000,-1.424024,0.542680
5.740000,-1.435585,0.716326
5.750000,-1.446225,0.680756
5.760000,-1.455933,0.483775
5.770000,-1.464699,0.516582
5.780000,-1.472514,0.855545
5.790000,-1.479368,0.587631
5.800000,-1.485254,0.443870
5.810000,-1.490163,0.380064
5.820000,-1.494089,0.729343
5.830000,-1.497025,0.605702
5.840000,-1.498966,0.459685
5.850000,-1.499905,0.695687
5.860000,-1.499839,0.617919
5.870000,-1.498763,0.333290
5.880000,-1.496675,0.691630
5.890000,-1.493572,0.811609
5.900000,-1.489452,1.007373
5.910000,-1.484313,0.609511
5.920000,-1.478157,0.641704
5.930000,-1.470982,0.859435
5.940000,-1.462791,0.632147
5.950000,-1.453584,0.648641
5.960000,-1.443364,0.504612
5.970000,-1.432134,0.382655
5.980000,-1.419899,0.745829
5.990000,-1.406663,0.398146
6.000000,-1.392431,0.777470
6.010000,-1.377211,0.469711
6.020000,-1.361007,0.633102
6.030000,-1.343829,0.528766
6.040000,-1.325685,0.769445
6.050000,-1.306584,0.627032
6.060000,-1.286536,0.884615
6.070000,-1.265551,0.398560
6.080000,-1.243642,0.630059
6.090000,-1.220819,0.566501
6.100000,-1.197097,0.597357
6.110000,-1.172489,0.799204
6.120000,-1.147009,0.632890
6.130000,-1.120673,0.352092
6.140000,-1.093496,0.610798
6.150000,-1.065495,0.453370
6.160000,-1.036687,0.436625
6.170000,-1.007091,0.668970
6.180000,-0.976725,0.400265
6.190000,-0.945608,0.427132
6.200000,-0.913761,0.483749
6.210000,-0.881205,0.619475
6.220000,-0.847960,0.552876
6.230000,-0.814049,0.414717
6.240000,-0.779495,0.399435
6.250000,-0.744321,0.249561
6.260000,-0.708551,0.303225
6.270000,-0.672210,0.310128
6.280000,-0.635322,0.380088
6.290000,-0.597914,0.707807
6.300000,-0.560012,0.276742
6.310000,-0.521642,0.326543
6.320000,-0.482832,0.038493
6.330000,-0.443611,0.447579
6.340000,-0.404005,0.092755
6.350000,-0.364045,0.188328
6.360000,-0.323759,0.485940
6.370000,-0.283178,-0.022255
6.380000,-0.242330,0.315144
6.390000,-0.201248,0.416025
6.400000,-0.159960,0.519994
6.410000,-0.118500,0.122752
6.420000,-0.076899,0.159023
6.430000,-0.035187,0.532494
6.440000,0.006602,0.232774
6.450000,0.048436,0.109932
6.460000,0.090282,0.102583
6.470000,0.132109,0.052018
6.480000,0.173882,0.126133
6.490000,0.215568,0.357678
6.500000,0.257135,0.316062
6.510000,0.298548,-0.019770
6.520000,0.339775,0.190168
6.530000,0.380782,0.083138
6.540000,0.421535,0.261082
6.550000,0.462000,0.103453
6.560000,0.502145,0.177902
6.570000,0.541936,0.085250
6.580000,0.581339,-0.244118
6.590000,0.620321,0.100689
6.600000,0.658850,-0.116045
6.610000,0.696892,0.195167
6.620000,0.734414,-0.038226
6.630000,0.771384,-0.033929
6.640000,0.807771,0.053037
6.650000,0.843541,0.138769
6.660000,0.878664,0.013801
6.670000,0.913108,0.293789
6.680000,0.946843,0.288611
6.690000,0.979837,0.293205
6.700000,1.012062,-0.020739
6.710000,1.043488,-0.223369
6.720000,1.074085,0.198802
6.730000,1.103825,-0.064691
6.740000,1.132681,0.002735
6.750000,1.160624,0.091925
6.760000,1.187629,-0.264904
6.770000,1.213670,0.242895
6.780000,1.238720,0.120512
6.790000,1.262756,0.035062
6.800000,1.285753,0.117763
6.810000,1.307688,0.062834
6.820000,1.328539,-0.008535
6.830000,1.348285,-0.077103
6.840000,1.366904,-0.146390
6.850000,1.384377,0.015162
6.860000,1.400685,0.026484
6.870000,1.415810,0.140620
6.880000,1.429734,0.001412
6.890000,1.442441,-0.164527
6.900000,1.453917,-0.277802
6.910000,1.464146,-0.047343
6.920000,1.473117,-0.029756
6.930000,1.480816,-0.038809
6.940000,1.487232,-0.262826
6.950000,1.492356,0.151878
6.960000,1.496179,0.154761
6.970000,1.498693,-0.141489
6.980000,1.499891,0.119988
6.990000,1.499767,0.147418
7.000000,1.498318,0.007392
7.010000,1.495540,-0.143770
7.020000,1.491430,0.266519
7.030000,1.485989,0.077198
7.040000,1.479217,-0.016850
7.050000,1.471115,0.151232
7.060000,1.461686,0.292034
7.070000,1.450934,-0.036253
7.080000,1.438864,0.158796
7.090000,1.425483,0.364127
7.100000,1.410799,-0.111954
7.110000,1.394820,-0.014267
7.120000,1.377557,-0.013688
7.130000,1.359021,0.064341
7.140000,1.339225,0.064969
7.150000,1.318183,0.154776
7.160000,1.295910,-0.013203
7.170000,1.272423,0.027588
7.180000,1.247739,0.183437
7.190000,1.221878,0.170270
7.200000,1.194858,0.294169
7.210000,1.166702,0.231078
7.220000,1.137432,0.298973
7.230000,1.107072,0.006978
7.240000,1.075646,0.138004
7.250000,1.043180,0.501975
7.260000,1.009702,0.282957
7.270000,0.975240,0.350521
7.280000,0.939823,0.286983
7.290000,0.903481,0.322742
7.300000,0.866246,0.230718
7.310000,0.828150,0.843776
7.320000,0.789227,0.228339
7.330000,0.749512,0.296907
7.340000,0.709039,-0.068384
7.350000,0.667844,0.502032
7.360000,0.625966,0.251933
7.370000,0.583442,0.341802
7.380000,0.540312,0.280099
7.390000,0.496614,0.353838
7.400000,0.452389,0.342988
7.410000,0.407680,0.393269
7.420000,0.362526,0.403833
7.430000,0.316972,0.399860
7.440000,0.271060,0.409699
7.450000,0.224835,0.655067
7.460000,0.178340,0.599382
7.470000,0.131620,0.612085
7.480000,0.084721,0.367599
7.490000,0.037689,0.693653
7.500000,-0.009431,0.685251
7.510000,-0.056592,0.430068
7.520000,-0.103747,0.769603
7.530000,-0.150849,0.431558
7.540000,-0.197851,0.259081
7.550000,-0.244706,0.735055
7.560000,-0.291367,0.552346
7.570000,-0.337785,0.735852
7.580000,-0.383913,0.472059
7.590000,-0.429704,0.401492
7.600000,-0.475111,0.805215
7.610000,-0.520085,0.397119
7.620000,-0.564581,0.381732
7.630000,-0.608552,0.332741
7.640000,-0.651950,0.203725
7.650000,-0.694730,0.489346
7.660000,-0.736847,0.318400
7.670000,-0.778254,0.663243
7.680000,-0.818907,0.322404
7.690000,-0.858762,0.509804
7.700000,-0.897774,1.058031
7.710000,-0.935902,0.750000
7.720000,-0.973103,0.709561
7.730000,-1.009335,0.450370
7.740000,-1.044558,0.672859
7.750000,-1.078731,0.723984
7.760000,-1.111815,0.466885
7.770000,-1.143774,0.744564
7.780000,-1.174568,0.916501
7.790000,-1.204164,0.676231
7.800000,-1.232525,0.702857
7.810000,-1.259617,0.413504
7.820000,-1.285409,0.517089
7.830000,-1.309869,0.907094
7.840000,-1.332967,0.636376
7.850000,-1.354673,0.594680
7.860000,-1.374961,0.632461
7.870000,-1.393804,0.732750
7.880000,-1.411178,0.558124
7.890000,-1.427060,0.760317
7.900000,-1.441428,0.523884
7.910000,-1.454261,0.859486
7.920000,-1.465541,0.567735
7.930000,-1.475252,0.940967
7.940000,-1.483378,0.727554
7.950000,-1.489904,0.591940
7.960000,-1.494820,0.865855
7.970000,-1.498115,0.500093
7.980000,-1.499780,0.626191
7.990000,-1.499809,0.707540
8.000000,-1.498197,0.682854
8.010000,-1.494939,0.378488
8.020000,-1.490036,0.544173
8.030000,-1.483487,0.709618
8.040000,-1.475294,0.467219
8.050000,-1.465462,0.868669
8.060000,-1.453997,0.738868
8.070000,-1.440906,0.571043
8.080000,-1.426200,0.608942
8.090000,-1.409889,0.929182
8.100000,-1.391987,0.773563
8.110000,-1.372509,0.676080
8.120000,-1.351474,0.382215
8.130000,-1.328898,0.853440
8.140000,-1.304804,0.751614
8.150000,-1.279215,0.550891
8.160000,-1.252154,0.476292
8.170000,-1.223648,0.522069
8.180000,-1.193725,0.350041
8.190000,-1.162415,0.453692
8.200000,-1.129749,0.636595
8.210000,-1.095761,0.217683
8.220000,-1.060487,0.441173
8.230000,-1.023962,0.495947
8.240000,-0.986225,0.481265
8.250000,-0.947316,0.265223
8.260000,-0.907276,0.251280
8.270000,-0.866149,0.596810
8.280000,-0.823978,0.217236
8.290000,-0.780811,0.556450
8.300000,-0.736693,0.306693
8.310000,-0.691675,0.539576
8.320000,-0.645805,0.288054
8.330000,-0.599136,0.155901
8.340000,-0.551719,0.461405
8.350000,-0.503608,0.308801
8.360000,-0.454858,0.526130
8.370000,-0.405525,0.423670
8.380000,-0.355665,0.231822
8.390000,-0.305335,0.182496
8.400000,-0.254595,0.242802
8.410000,-0.203503,0.254721
8.420000,-0.152119,0.070812
8.430000,-0.100504,0.328989
8.440000,-0.048719,0.118746
8.450000,0.003175,0.100480
8.460000,0.055115,0.067766
8.470000,0.107040,0.175783
8.480000,0.158885,0.015957
8.490000,0.210589,0.132983
8.500000,0.262089,0.535494
8.510000,0.313321,0.076156
8.520000,0.364222,0.002763
8.530000,0.414730,-0.205357
8.540000,0.464781,0.053412
8.550000,0.514313,-0.142556
8.560000,0.563265,-0.038969
8.570000,0.611573,0.032203
8.580000,0.659177,-0.277393
8.590000,0.706017,0.009525
8.600000,0.752032,0.021375
8.610000,0.797163,-0.242984
8.620000,0.841351,-0.110754
8.630000,0.884539,-0.348708
8.640000,0.926671,0.179635
8.650000,0.967690,-0.027107
8.660000,1.007543,-0.117342
8.670000,1.046176,-0.124024
8.680000,1.083538,0.071821
8.690000,1.119577,-0.130506
8.700000,1.154245,-0.071494
8.710000,1.187495,0.108498
8.720000,1.219279,-0.193800
8.730000,1.249555,-0.318898
8.740000,1.278278,-0.283190
8.750000,1.305409,0.066764
8.760000,1.330908,-0.150582
8.770000,1.354738,-0.249980
8.780000,1.376864,-0.021725
8.790000,1.397253,-0.022598
8.800000,1.415874,-0.259908
8.810000,1.432698,-0.342287
8.820000,1.447698,-0.440434
8.830000,1.460850,-0.478844
