time,input,output
1.610000,-1.500000,-0.659930
1.620000,-1.500000,-0.622199
1.630000,-1.500000,-0.546329
1.640000,-1.500000,-0.566987
1.650000,-1.500000,-0.829000
1.660000,-1.500000,-0.460933
1.670000,-1.500000,-0.890068
1.680000,-1.500000,-0.719667
1.690000,-1.500000,-0.791024
1.700000,-1.500000,-0.929119
1.710000,-1.500000,-0.790929
1.720000,-1.500000,-0.912148
1.730000,-1.500000,-0.799618
1.740000,-1.500000,-0.763707
1.750000,-1.500000,-0.611163
1.760000,-1.500000,-0.811908
1.770000,-1.500000,-0.973923
1.780000,-1.500000,-0.956122
1.790000,-1.500000,-0.889141
1.800000,-1.500000,-0.913714
1.810000,-1.500000,-0.715073
1.820000,-1.500000,-0.742733
1.830000,-1.500000,-1.037751
1.840000,-1.500000,-1.085523
1.850000,-1.500000,-1.420990
1.860000,-1.500000,-1.121514
1.870000,-1.500000,-1.207532
1.880000,-1.500000,-1.127279
1.890000,-1.500000,-1.027672
1.900000,-1.500000,-1.080098
1.910000,-1.500000,-1.131497
1.920000,-1.500000,-1.113959
1.930000,-1.500000,-1.184323
1.940000,-1.500000,-1.152204
1.950000,-1.500000,-1.713309
1.960000,-1.500000,-1.264193
1.970000,-1.500000,-1.258420
1.980000,-1.500000,-1.314226
1.990000,-1.500000,-1.314197
2.000000,-1.500000,-1.188093
2.010000,-1.500000,-1.413513
2.020000,-1.500000,-0.990717
2.030000,-1.500000,-1.249665
2.040000,-1.500000,-1.379389
2.050000,-1.500000,-1.431042
2.060000,-1.500000,-1.432096
2.070000,-1.500000,-1.583260
2.080000,-1.500000,-1.473782
2.090000,-1.500000,-1.434925
2.100000,-1.500000,-1.407679
2.110000,-1.500000,-1.428041
2.120000,-1.500000,-1.583606
2.130000,-1.500000,-1.784550
2.140000,-1.500000,-1.686999
2.150000,-1.500000,-1.346905
2.160000,-1.500000,-1.480795
2.170000,-1.500000,-1.584740
2.180000,-1.500000,-1.784305
2.190000,-1.500000,-1.684151
2.200000,-1.500000,-1.904101
2.210000,-1.500000,-1.813703
2.220000,-1.500000,-1.786111
2.230000,-1.500000,-1.825461
2.240000,-1.500000,-1.637999
2.250000,-1.500000,-2.034570
2.260000,-1.500000,-1.968112
2.270000,-1.500000,-2.069680
2.280000,-1.500000,-2.069035
2.290000,-1.500000,-1.874866
2.300000,-1.500000,-2.168638
2.310000,-1.500000,-1.817509
2.320000,-1.500000,-1.996863
2.330000,-1.500000,-1.968104
2.340000,-1.500000,-1.949127
2.350000,-1.500000,-2.089934
2.360000,-1.500000,-1.879197
2.370000,-1.500000,-2.094335
2.380000,-1.500000,-1.990837
2.390000,-1.500000,-2.137407
2.400000,-1.500000,-2.081086
2.410000,-1.500000,-2.104005
2.420000,-1.500000,-2.129837
2.430000,-1.500000,-2.344538
2.440000,-1.500000,-2.142681
2.450000,-1.500000,-2.283129
2.460000,-1.500000,-2.154089
2.470000,-1.500000,-2.615179
2.480000,-1.500000,-2.527537
2.490000,-1.500000,-2.259434
2.500000,1.500000,-2.043214
2.510000,1.500000,-2.225954
2.520000,1.500000,-2.485345
2.530000,1.500000,-2.663662
2.540000,1.500000,-2.296621
2.550000,1.500000,-2.443959
2.560000,1.500000,-2.354235
2.570000,1.500000,-2.445070
2.580000,1.500000,-2.473537
2.590000,1.500000,-2.024609
2.600000,1.500000,-2.506827
2.610000,1.500000,-2.543756
2.620000,1.500000,-2.549774
2.630000,1.500000,-2.634109
2.640000,1.500000,-2.395846
2.650000,1.500000,-2.618177
2.660000,1.500000,-2.470830
2.670000,1.500000,-2.534816
2.680000,1.500000,-2.394814
2.690000,1.500000,-2.528161
2.700000,1.500000,-2.792806
2.710000,1.500000,-2.816362
2.720000,1.500000,-2.388938
2.730000,1.500000,-2.712187
2.740000,1.500000,-2.828400
2.750000,-1.500000,-2.728584
2.760000,-1.500000,-2.425830
2.770000,-1.500000,-2.853505
2.780000,-1.500000,-2.769206
2.790000,-1.500000,-2.740969
2.800000,-1.500000,-2.836788
2.810000,-1.500000,-2.829721
2.820000,-1.500000,-2.886083
2.830000,-1.500000,-2.722637
2.840000,-1.500000,-2.709581
2.850000,-1.500000,-2.765212
2.860000,-1.500000,-2.922672
2.870000,-1.500000,-2.467013
2.880000,-1.500000,-2.879388
2.890000,-1.500000,-2.629416
2.900000,-1.500000,-2.847522
2.910000,-1.500000,-2.576199
2.920000,-1.500000,-2.535093
2.930000,-1.500000,-2.829413
2.940000,-1.500000,-2.999312
2.950000,-1.500000,-2.589698
2.960000,-1.500000,-2.407755
2.970000,-1.500000,-2.643319
2.980000,-1.500000,-2.688429
2.990000,-1.500000,-2.589030
3.000000,1.500000,-2.602452
3.010000,1.500000,-2.858706
3.020000,1.500000,-2.835387
3.030000,1.500000,-2.637400
3.040000,1.500000,-2.758990
3.050000,1.500000,-2.529574
3.060000,1.500000,-2.849985
3.070000,1.500000,-2.620154
3.080000,1.500000,-2.684229
3.090000,1.500000,-2.757323
3.100000,1.500000,-2.549692
3.110000,1.500000,-2.625748
3.120000,1.500000,-2.889205
3.130000,1.500000,-2.625486
3.140000,1.500000,-2.505100
3.150000,1.500000,-2.738310
3.160000,1.500000,-2.751575
3.170000,1.500000,-2.812114
3.180000,1.500000,-2.701763
3.190000,1.500000,-2.583904
3.200000,1.500000,-2.813891
3.210000,1.500000,-2.889111
3.220000,1.500000,-2.726697
3.230000,1.500000,-2.875924
3.240000,1.500000,-2.564965
3.250000,-1.500000,-2.704649
3.260000,-1.500000,-2.904298
3.270000,-1.500000,-2.671620
3.280000,-1.500000,-2.636906
3.290000,-1.500000,-2.525581
3.300000,-1.500000,-2.609917
3.310000,-1.500000,-2.281992
3.320000,-1.500000,-2.650201
3.330000,-1.500000,-2.568967
3.340000,-1.500000,-2.566478
3.350000,-1.500000,-2.586190
3.360000,-1.500000,-2.510469
3.370000,-1.500000,-2.439087
3.380000,-1.500000,-2.304638
3.390000,-1.500000,-2.756698
3.400000,-1.500000,-2.581506
3.410000,-1.500000,-2.564037
3.420000,-1.500000,-2.337561
3.430000,-1.500000,-2.535035
3.440000,-1.500000,-2.771274
3.450000,-1.500000,-2.450911
3.460000,-1.500000,-2.463453
3.470000,-1.500000,-2.423231
3.480000,-1.500000,-2.609823
3.490000,-1.500000,-2.167442
3.500000,-1.500000,-2.484518
3.510000,-1.500000,-2.457328
3.520000,-1.500000,-2.564282
3.530000,-1.500000,-2.563781
3.540000,-1.500000,-2.604683
3.550000,-1.500000,-2.468489
3.560000,-1.500000,-2.552832
3.570000,-1.500000,-2.071566
3.580000,-1.500000,-2.690788
3.590000,-1.500000,-2.566236
3.600000,-1.500000,-2.447111
3.610000,-1.500000,-2.273134
3.620000,-1.500000,-2.441192
3.630000,-1.500000,-2.265209
3.640000,-1.500000,-2.524598
3.650000,-1.500000,-2.355845
3.660000,-1.500000,-2.086276
3.670000,-1.500000,-2.512023
3.680000,-1.500000,-2.289810
3.690000,-1.500000,-2.320732
3.700000,-1.500000,-2.706911
3.710000,-1.500000,-2.441658
3.720000,-1.500000,-2.167462
3.730000,-1.500000,-2.322893
3.740000,-1.500000,-2.534021
3.750000,1.500000,-2.231247
3.760000,1.500000,-2.413882
3.770000,1.500000,-2.278266
3.780000,1.500000,-2.272085
3.790000,1.500000,-2.504472
3.800000,1.500000,-2.198044
3.810000,1.500000,-2.476996
3.820000,1.500000,-2.518364
3.830000,1.500000,-2.445137
3.840000,1.500000,-2.353366
3.850000,1.500000,-2.273895
3.860000,1.500000,-2.405355
3.870000,1.500000,-2.156901
3.880000,1.500000,-2.225844
3.890000,1.500000,-2.365871
3.900000,1.500000,-2.105339
3.910000,1.500000,-2.051692
3.920000,1.500000,-2.239736
3.930000,1.500000,-2.246478
3.940000,1.500000,-2.480796
3.950000,1.500000,-2.252129
3.960000,1.500000,-2.220652
3.970000,1.500000,-2.122144
3.980000,1.500000,-2.173473
3.990000,1.500000,-2.093683
4.000000,-1.500000,-1.874787
4.010000,-1.500000,-2.186372
4.020000,-1.500000,-2.165734
4.030000,-1.500000,-2.280902
4.040000,-1.500000,-2.061354
4.050000,-1.500000,-1.891897
4.060000,-1.500000,-2.309851
4.070000,-1.500000,-2.125179
4.080000,-1.500000,-2.001407
4.090000,-1.500000,-1.860144
4.100000,-1.500000,-1.921763
4.110000,-1.500000,-1.918855
4.120000,-1.500000,-1.994072
4.130000,-1.500000,-1.870974
4.140000,-1.500000,-1.775621
4.150000,-1.500000,-2.195313
4.160000,-1.500000,-1.799275
4.170000,-1.500000,-1.919719
4.180000,-1.500000,-1.977806
4.190000,-1.500000,-2.270460
4.200000,-1.500000,-2.092862
4.210000,-1.500000,-1.596818
4.220000,-1.500000,-1.965132
4.230000,-1.500000,-2.018998
4.240000,-1.500000,-1.911127
4.250000,1.500000,-1.948389
4.260000,1.500000,-1.802155
4.270000,1.500000,-1.572724
4.280000,1.500000,-1.895612
4.290000,1.500000,-1.768270
4.300000,1.500000,-1.963394
4.310000,1.500000,-1.530509
4.320000,1.500000,-1.729386
4.330000,1.500000,-1.918278
4.340000,1.500000,-1.591744
4.350000,1.500000,-1.532045
4.360000,1.500000,-1.682862
4.370000,1.500000,-1.953776
4.380000,1.500000,-1.398047
4.390000,1.500000,-1.616587
4.400000,1.500000,-1.465449
4.410000,1.500000,-1.722093
4.420000,1.500000,-1.682079
4.430000,1.500000,-1.585241
4.440000,1.500000,-1.409913
4.450000,1.500000,-1.546202
4.460000,1.500000,-1.749994
4.470000,1.500000,-1.491919
4.480000,1.500000,-1.257380
4.490000,1.500000,-1.485937
4.500000,-1.500000,-1.456946
4.510000,-1.500000,-1.658344
4.520000,-1.500000,-1.662242
4.530000,-1.500000,-1.523305
4.540000,-1.500000,-1.456546
4.550000,-1.500000,-1.371281
4.560000,-1.500000,-1.344683
4.570000,-1.500000,-1.101198
4.580000,-1.500000,-1.329130
4.590000,-1.500000,-1.154406
4.600000,-1.500000,-1.313588
4.610000,-1.500000,-1.063307
4.620000,-1.500000,-1.573528
4.630000,-1.500000,-1.358215
4.640000,-1.500000,-1.094233
4.650000,-1.500000,-1.263273
4.660000,-1.500000,-1.075688
4.670000,-1.500000,-1.149282
4.680000,-1.500000,-1.048157
4.690000,-1.500000,-1.088678
4.700000,-1.500000,-1.067351
4.710000,-1.500000,-0.926488
4.720000,-1.500000,-0.995441
4.730000,-1.500000,-0.983579
4.740000,-1.500000,-1.127127
4.750000,1.500000,-1.212215
4.760000,1.500000,-1.214083
4.770000,1.500000,-0.980243
4.780000,1.500000,-1.473315
4.790000,1.500000,-1.282834
4.800000,1.500000,-1.216458
4.810000,1.500000,-1.090925
4.820000,1.500000,-1.455078
4.830000,1.500000,-0.826854
4.840000,1.500000,-0.917472
4.850000,1.500000,-0.684704
4.860000,1.500000,-0.816307
4.870000,1.500000,-0.806746
4.880000,1.500000,-0.598852
4.890000,1.500000,-1.029694
4.900000,1.500000,-1.161492
4.910000,1.500000,-0.944529
4.920000,1.500000,-1.021913
4.930000,1.500000,-0.915428
4.940000,1.500000,-1.023891
4.950000,1.500000,-0.750743
4.960000,1.500000,-0.741800
4.970000,1.500000,-0.809228
4.980000,1.500000,-0.737456
4.990000,1.500000,-0.790626
5.000000,1.500000,-0.630401
5.010000,1.500000,-0.719141
5.020000,1.500000,-0.752673
5.030000,1.500000,-0.543984
5.040000,1.500000,-0.471587
5.050000,1.500000,-0.439166
5.060000,1.500000,-0.786631
5.070000,1.500000,-0.693705
5.080000,1.500000,-0.857111
5.090000,1.500000,-0.604416
5.100000,1.500000,-0.479256
5.110000,1.500000,-0.544149
5.120000,1.500000,-0.195705
5.130000,1.500000,-0.542771
5.140000,1.500000,-0.628070
5.150000,1.500000,-0.343194
5.160000,1.500000,-0.386262
5.170000,1.500000,-0.299719
5.180000,1.500000,-0.315022
5.190000,1.500000,-0.300721
5.200000,1.500000,-0.650820
5.210000,1.500000,-0.405841
5.220000,1.500000,-0.359938
5.230000,1.500000,-0.296980
5.240000,1.500000,-0.288020
5.250000,1.500000,-0.126814
5.260000,1.500000,-0.071850
5.270000,1.500000,-0.320367
5.280000,1.500000,-0.007242
5.290000,1.500000,0.002567
5.300000,1.500000,0.009555
5.310000,1.500000,-0.262144
5.320000,1.500000,0.058011
5.330000,1.500000,0.027877
5.340000,1.500000,0.193375
5.350000,1.500000,0.350365
5.360000,1.500000,0.346269
5.370000,1.500000,0.140074
5.380000,1.500000,0.149202
5.390000,1.500000,0.276795
5.400000,1.500000,0.028086
5.410000,1.500000,0.002665
5.420000,1.500000,0.185102
5.430000,1.500000,0.480710
5.440000,1.500000,0.263392
5.450000,1.500000,0.581473
5.460000,1.500000,-0.068685
5.470000,1.500000,0.149567
5.480000,1.500000,0.409449
5.490000,1.500000,0.598026
5.500000,1.500000,0.475265
5.510000,1.500000,0.499930
5.520000,1.500000,0.524678
5.530000,1.500000,0.294150
5.540000,1.500000,0.785044
5.550000,1.500000,0.523112
5.560000,1.500000,0.832546
5.570000,1.500000,0.678408
5.580000,1.500000,0.887805
5.590000,1.500000,0.802611
5.600000,1.500000,0.760958
5.610000,1.500000,0.843149
5.620000,1.500000,0.604082
5.630000,1.500000,0.867594
5.640000,1.500000,1.167682
5.650000,1.500000,1.132954
5.660000,1.500000,0.800168
5.670000,1.500000,1.065714
5.680000,1.500000,1.054848
5.690000,1.500000,1.174763
5.700000,1.500000,1.090388
5.710000,1.500000,1.068555
5.720000,1.500000,1.345866
5.730000,1.500000,1.199710
5.740000,1.500000,1.394039
5.750000,-1.500000,1.379526
5.760000,-1.500000,1.203475
5.770000,-1.500000,1.256963
5.780000,-1.500000,1.616359
5.790000,-1.500000,1.368634
5.800000,-1.500000,1.244817
5.810000,-1.500000,1.200712
5.820000,-1.500000,1.569451
5.830000,-1.500000,1.465031
5.840000,-1.500000,1.337994
5.850000,-1.500000,1.592738
5.860000,-1.500000,1.533473
5.870000,-1.500000,1.267109
5.880000,-1.500000,1.643474
5.890000,-1.500000,1.781238
5.900000,-1.500000,1.994549
5.910000,-1.500000,1.613992
5.920000,-1.500000,1.663249
5.930000,-1.500000,1.897800
5.940000,-1.500000,1.687088
5.950000,-1.500000,1.719910
5.960000,-1.500000,1.591962
5.970000,-1.500000,1.485835
5.980000,-1.500000,1.864586
5.990000,-1.500000,1.532225
6.000000,-1.500000,1.926612
6.010000,-1.500000,1.633655
6.020000,-1.500000,1.811584
6.030000,-1.500000,1.721517
6.040000,-1.500000,1.976194
6.050000,-1.500000,1.847504
6.060000,-1.500000,2.118531
6.070000,-1.500000,1.645637
6.080000,-1.500000,1.890009
6.090000,-1.500000,1.839032
6.100000,-1.500000,1.882173
6.110000,-1.500000,2.096004
6.120000,-1.500000,1.941367
6.130000,-1.500000,1.671934
6.140000,-1.500000,1.941690
6.150000,-1.500000,1.794989
6.160000,-1.500000,1.788645
6.170000,-1.500000,2.031056
6.180000,-1.500000,1.772080
6.190000,-1.500000,1.808331
6.200000,-1.500000,1.873981
6.210000,-1.500000,2.018385
6.220000,-1.500000,1.960100
6.230000,-1.500000,1.829887
6.240000,-1.500000,1.822176
6.250000,1.500000,1.679616
6.260000,1.500000,1.740827
6.270000,1.500000,1.755625
6.280000,1.500000,1.833814
6.290000,1.500000,2.170082
6.300000,1.500000,1.747876
6.310000,1.500000,1.806830
6.320000,1.500000,1.528218
6.330000,1.500000,1.947011
6.340000,1.500000,1.602151
6.350000,1.500000,1.707933
6.360000,1.500000,2.015985
6.370000,1.500000,1.518449
6.380000,1.500000,1.866713
6.390000,1.500000,1.978650
6.400000,1.500000,2.093857
6.410000,1.500000,1.708018
6.420000,1.500000,1.755847
6.430000,1.500000,2.141018
6.440000,1.500000,1.853126
6.450000,1.500000,1.742229
6.460000,1.500000,1.746928
6.470000,1.500000,1.708503
6.480000,1.500000,1.794837
6.490000,1.500000,2.038667
6.500000,-1.500000,2.009266
6.510000,-1.500000,1.685069
6.520000,-1.500000,1.905932
6.530000,-1.500000,1.809112
6.540000,-1.500000,1.996543
6.550000,-1.500000,1.847675
6.560000,-1.500000,1.930153
6.570000,-1.500000,1.844792
6.580000,-1.500000,1.521974
6.590000,-1.500000,1.872585
6.600000,-1.500000,1.660904
6.610000,-1.500000,1.976414
6.620000,-1.500000,1.746561
6.630000,-1.500000,1.753635
6.640000,-1.500000,1.842612
6.650000,-1.500000,1.929587
6.660000,-1.500000,1.805090
6.670000,-1.500000,2.084774
6.680000,-1.500000,2.078515
6.690000,-1.500000,2.081249
6.700000,-1.500000,1.764665
6.710000,-1.500000,1.558613
6.720000,-1.500000,1.976578
6.730000,-1.500000,1.708095
6.740000,-1.500000,1.769745
6.750000,1.500000,1.852499
6.760000,1.500000,1.489070
6.770000,1.500000,1.990224
6.780000,1.500000,1.861147
6.790000,1.500000,1.768948
6.800000,1.500000,1.844840
6.810000,1.500000,1.783038
6.820000,1.500000,1.704727
6.830000,1.500000,1.629145
6.840000,1.500000,1.552768
6.850000,1.500000,1.707149
6.860000,1.500000,1.711218
6.870000,1.500000,1.818016
6.880000,1.500000,1.671383
6.890000,1.500000,1.497928
6.900000,1.500000,1.377047
6.910000,1.500000,1.599806
6.920000,1.500000,1.609600
6.930000,1.500000,1.592660
6.940000,1.500000,1.360661
6.950000,1.500000,1.767288
6.960000,1.500000,1.761999
6.970000,1.500000,1.457484
6.980000,1.500000,1.710602
6.990000,1.500000,1.729581
7.000000,1.500000,1.581015
7.010000,1.500000,1.421224
7.020000,1.500000,1.822798
7.030000,1.500000,1.624680
7.040000,1.500000,1.521753
7.050000,1.500000,1.680879
7.060000,1.500000,1.812652
7.070000,1.500000,1.475265
7.080000,1.500000,1.661149
7.090000,1.500000,1.857253
7.100000,1.500000,1.371889
7.110000,1.500000,1.460241
7.120000,1.500000,1.451440
7.130000,1.500000,1.520047
7.140000,1.500000,1.511218
7.150000,1.500000,1.591541
7.160000,1.500000,1.414055
7.170000,1.500000,1.445323
7.180000,1.500000,1.591640
7.190000,1.500000,1.568941
7.200000,1.500000,1.683313
7.210000,1.500000,1.610709
7.220000,1.500000,1.669112
7.230000,1.500000,1.367655
7.240000,1.500000,1.489256
7.250000,1.500000,1.843849
7.260000,1.500000,1.615508
7.270000,1.500000,1.673812
7.280000,1.500000,1.601087
7.290000,1.500000,1.627741
7.300000,1.500000,1.526703
7.310000,1.500000,2.130848
7.320000,1.500000,1.506607
7.330000,1.500000,1.566492
7.340000,1.500000,1.192647
7.350000,1.500000,1.754649
7.360000,1.500000,1.496285
7.370000,1.500000,1.578049
7.380000,1.500000,1.508410
7.390000,1.500000,1.574394
7.400000,1.500000,1.555979
7.410000,1.500000,1.598895
7.420000,1.500000,1.602305
7.430000,1.500000,1.591398
7.440000,1.500000,1.594535
7.450000,1.500000,1.833442
7.460000,1.500000,1.771547
7.470000,1.500000,1.778302
7.480000,1.500000,1.528142
7.490000,1.500000,1.848801
7.500000,-1.500000,1.835174
7.510000,-1.500000,1.574445
7.520000,-1.500000,1.908004
7.530000,-1.500000,1.563571
7.540000,-1.500000,1.384307
7.550000,-1.500000,1.853113
7.560000,-1.500000,1.662869
7.570000,-1.500000,1.838488
7.580000,-1.500000,1.566471
7.590000,-1.500000,1.487360
7.600000,-1.500000,1.882232
7.610000,-1.500000,1.464993
7.620000,-1.500000,1.440185
7.630000,-1.500000,1.381510
7.640000,-1.500000,1.242560
7.650000,-1.500000,1.518012
7.660000,-1.500000,1.336676
7.670000,-1.500000,1.670920
7.680000,-1.500000,1.319285
7.690000,-1.500000,1.495708
7.700000,-1.500000,2.032786
7.710000,-1.500000,1.713448
7.720000,-1.500000,1.661556
7.730000,-1.500000,1.390778
7.740000,-1.500000,1.601555
7.750000,1.500000,1.640982
7.760000,1.500000,1.372703
7.770000,1.500000,1.639851
7.780000,1.500000,1.801911
7.790000,1.500000,1.552420
7.800000,1.500000,1.570484
7.810000,1.500000,1.273232
7.820000,1.500000,1.369583
7.830000,1.500000,1.753019
7.840000,1.500000,1.476400
7.850000,1.500000,1.429472
7.860000,1.500000,1.462690
7.870000,1.500000,1.559086
7.880000,1.500000,1.381235
7.890000,1.500000,1.580874
7.900000,1.500000,1.342552
7.910000,1.500000,1.676931
7.920000,1.500000,1.384622
7.930000,1.500000,1.757957
7.940000,1.500000,1.545305
7.950000,1.500000,1.411108
7.960000,1.500000,1.687091
7.970000,1.500000,1.324045
7.980000,1.500000,1.453502
7.990000,1.500000,1.538847
8.000000,1.500000,1.518790
8.010000,1.500000,1.219679
8.020000,1.500000,1.391239
8.030000,1.500000,1.563172
8.040000,1.500000,1.327867
8.050000,1.500000,1.737009
8.060000,1.500000,1.615491
8.070000,1.500000,1.456532
8.080000,1.500000,1.503869
8.090000,1.500000,1.834113
8.100000,1.500000,1.689051
8.110000,1.500000,1.602671
8.120000,1.500000,1.320442
8.130000,1.500000,1.803828
8.140000,1.500000,1.714676
8.150000,1.500000,1.527127
8.160000,1.500000,1.466194
8.170000,1.500000,1.526113
8.180000,1.500000,1.368692
8.190000,1.500000,1.487404
8.200000,1.500000,1.685808
8.210000,1.500000,1.282823
8.220000,1.500000,1.522654
8.230000,1.500000,1.594168
8.240000,1.500000,1.596611
8.250000,1.500000,1.398067
8.260000,1.500000,1.401978
8.270000,1.500000,1.765705
8.280000,1.500000,1.404655
8.290000,1.500000,1.762706
8.300000,1.500000,1.532084
8.310000,1.500000,1.784384
8.320000,1.500000,1.552547
8.330000,1.500000,1.440330
8.340000,1.500000,1.766005
8.350000,1.500000,1.633793
8.360000,1.500000,1.871718
8.370000,1.500000,1.790042
8.380000,1.500000,1.619152
8.390000,1.500000,1.590941
8.400000,1.500000,1.672502
8.410000,1.500000,1.705802
8.420000,1.500000,1.543382
8.430000,1.500000,1.823143
8.440000,1.500000,1.634561
8.450000,1.500000,1.638018
8.460000,1.500000,1.627073
8.470000,1.500000,1.756891
8.480000,1.500000,1.618881
8.490000,1.500000,1.757723
8.500000,-1.500000,2.181911
8.510000,-1.500000,1.743599
8.520000,-1.500000,1.690447
8.530000,-1.500000,1.501774
8.540000,-1.500000,1.779189
8.550000,-1.500000,1.601057
8.560000,-1.500000,1.721662
8.570000,-1.500000,1.809028
8.580000,-1.500000,1.514794
8.590000,-1.500000,1.816236
8.600000,-1.500000,1.841764
8.610000,-1.500000,1.590233
8.620000,-1.500000,1.734434
8.630000,-1.500000,1.507589
8.640000,-1.500000,2.046174
8.650000,-1.500000,1.848801
8.660000,-1.500000,1.767060
8.670000,-1.500000,1.767992
