time,input,output
3.490000,-1.499260,0.619402
3.500000,-1.500000,0.290170
3.510000,-1.499260,0.305024
3.520000,-1.497040,0.185559
3.530000,-1.493343,0.173374
3.540000,-1.488172,0.119617
3.550000,-1.481533,0.242790
3.560000,-1.473431,0.145265
3.570000,-1.463875,0.613191
3.580000,-1.452875,-0.019522
3.590000,-1.440441,0.091391
3.600000,-1.426585,0.196736
3.610000,-1.411321,0.356798
3.620000,-1.394665,0.174697
3.630000,-1.376632,0.336514
3.640000,-1.357241,0.062843
3.650000,-1.336510,0.217207
3.660000,-1.314460,0.472285
3.670000,-1.291113,0.031954
3.680000,-1.266492,0.239498
3.690000,-1.240621,0.193830
3.700000,-1.213525,-0.207163
3.710000,-1.185233,0.043217
3.720000,-1.155770,0.302488
3.730000,-1.125167,0.132092
3.740000,-1.093453,-0.094033
3.750000,-1.060660,0.193596
3.760000,-1.026821,-0.004817
3.770000,-0.991968,0.114277
3.780000,-0.956136,0.103208
3.790000,-0.919361,-0.147138
3.800000,-0.881678,0.140637
3.810000,-0.843125,-0.157647
3.820000,-0.803740,-0.219006
3.830000,-0.763562,-0.166413
3.840000,-0.722631,-0.095904
3.850000,-0.680986,-0.038302
3.860000,-0.638669,-0.192223
3.870000,-0.595722,0.033196
3.880000,-0.552187,-0.059339
3.890000,-0.508107,-0.223496
3.900000,-0.463525,0.012384
3.910000,-0.418487,0.040877
3.920000,-0.373035,-0.172807
3.930000,-0.327215,-0.205657
3.940000,-0.281072,-0.466535
3.950000,-0.234652,-0.264858
3.960000,-0.188000,-0.260787
3.970000,-0.141162,-0.190081
3.980000,-0.094186,-0.269593
3.990000,-0.047116,-0.218348
4.000000,-0.000000,-0.028215
4.010000,0.047116,-0.368270
4.020000,0.094186,-0.375671
4.030000,0.141162,-0.518436
4.040000,0.188000,-0.326032
4.050000,0.234652,-0.183254
4.060000,0.281072,-0.627414
4.070000,0.327215,-0.468463
4.080000,0.373035,-0.369917
4.090000,0.418487,-0.253375
4.100000,0.463525,-0.339199
4.110000,0.508107,-0.359974
4.120000,0.552187,-0.458339
4.130000,0.595722,-0.357848
4.140000,0.638669,-0.284550
4.150000,0.680986,-0.725737
4.160000,0.722631,-0.350627
4.170000,0.763562,-0.491422
4.180000,0.803740,-0.569277
4.190000,0.843125,-0.881109
4.200000,0.881678,-0.722089
4.210000,0.919361,-0.244021
4.220000,0.956136,-0.629698
4.230000,0.991968,-0.700312
4.240000,1.026821,-0.608564
4.250000,1.060660,-0.661448
4.260000,1.093453,-0.530824
4.270000,1.125167,-0.317107
4.280000,1.155770,-0.655802
4.290000,1.185233,-0.544350
4.300000,1.213525,-0.755438
4.310000,1.240621,-0.338582
4.320000,1.266492,-0.553543
4.330000,1.291113,-0.758566
4.340000,1.314460,-0.448202
4.350000,1.336510,-0.404705
4.360000,1.357241,-0.571748
4.370000,1.376632,-0.858904
4.380000,1.394665,-0.319427
4.390000,1.411321,-0.554225
4.400000,1.426585,-0.419342
4.410000,1.440441,-0.692234
4.420000,1.452875,-0.668457
4.430000,1.463875,-0.587839
4.440000,1.473431,-0.428710
4.450000,1.481533,-0.581173
4.460000,1.488172,-0.801111
4.470000,1.493343,-0.559152
4.480000,1.497040,-0.340694
4.490000,1.499260,-0.585296
4.500000,1.500000,-0.572188
4.510000,1.499260,-0.788807
4.520000,1.497040,-0.807145
4.530000,1.493343,-0.681872
4.540000,1.488172,-0.628007
4.550000,1.481533,-0.554872
4.560000,1.473431,-0.539645
4.570000,1.463875,-0.306781
4.580000,1.452875,-0.544591
4.590000,1.440441,-0.379009
4.600000,1.426585,-0.546605
4.610000,1.411321,-0.304018
4.620000,1.394665,-0.821223
4.630000,1.376632,-0.612193
4.640000,1.357241,-0.353802
4.650000,1.336510,-0.527750
4.660000,1.314460,-0.344402
4.670000,1.291113,-0.421571
4.680000,1.266492,-0.323369
4.690000,1.240621,-0.366175
4.700000,1.213525,-0.346503
4.710000,1.185233,-0.206678
4.720000,1.155770,-0.276064
4.730000,1.125167,-0.264042
4.740000,1.093453,-0.406850
4.750000,1.060660,-0.490754
4.760000,1.026821,-0.491505
4.770000,0.991968,-0.256746
4.780000,0.956136,-0.749106
4.790000,0.919361,-0.558126
4.800000,0.881678,-0.491470
4.810000,0.843125,-0.365887
4.820000,0.803740,-0.730227
4.830000,0.763562,-0.102433
4.840000,0.722631,-0.193733
4.850000,0.680986,0.038092
4.860000,0.638669,-0.094721
4.870000,0.595722,-0.086648
4.880000,0.552187,0.119473
4.890000,0.508107,-0.313435
4.900000,0.463525,-0.447601
4.910000,0.418487,-0.233317
4.920000,0.373035,-0.313698
4.930000,0.327215,-0.210538
4.940000,0.281072,-0.322661
4.950000,0.234652,-0.053518
4.960000,0.188000,-0.048931
4.970000,0.141162,-0.121078
4.980000,0.094186,-0.054394
4.990000,0.047116,-0.113028
5.000000,0.000000,0.041346
5.010000,-0.047116,-0.053639
5.020000,-0.094186,-0.093817
5.030000,-0.141162,0.107816
5.040000,-0.188000,0.172740
5.050000,-0.234652,0.197263
5.060000,-0.281072,-0.158533
5.070000,-0.327215,-0.074378
5.080000,-0.373035,-0.247000
5.090000,-0.418487,-0.003976
5.100000,-0.463525,0.111053
5.110000,-0.508107,0.035562
5.120000,-0.552187,0.372934
5.130000,-0.595722,0.014317
5.140000,-0.638669,-0.083018
5.150000,-0.680986,0.189331
5.160000,-0.722631,0.133240
5.170000,-0.763562,0.206258
5.180000,-0.803740,0.176924
5.190000,-0.843125,0.176683
5.200000,-0.881678,-0.188472
5.210000,-0.919361,0.040931
5.220000,-0.956136,0.070735
5.230000,-0.991968,0.117068
5.240000,-1.026821,0.108874
5.250000,-1.060660,0.252394
5.260000,-1.093453,0.289138
5.270000,-1.125167,0.021863
5.280000,-1.155770,0.315693
5.290000,-1.185233,0.305667
5.300000,-1.213525,0.292280
5.310000,-1.240621,-0.000336
5.320000,-1.266492,0.298360
5.330000,-1.291113,0.246225
5.340000,-1.314460,0.389182
5.350000,-1.336510,0.523089
5.360000,-1.357241,0.495371
5.370000,-1.376632,0.265015
5.380000,-1.394665,0.249447
5.390000,-1.411321,0.351810
5.400000,-1.426585,0.077339
5.410000,-1.440441,0.025628
5.420000,-1.452875,0.181251
5.430000,-1.463875,0.449522
5.440000,-1.473431,0.204352
5.450000,-1.481533,0.494067
5.460000,-1.488172,-0.184964
5.470000,-1.493343,0.003913
5.480000,-1.497040,0.233923
5.490000,-1.499260,0.392136
5.500000,-1.500000,0.238529
5.510000,-1.499260,0.231868
5.520000,-1.497040,0.224821
5.530000,-1.493343,-0.037964
5.540000,-1.488172,0.420216
5.550000,-1.481533,0.125124
5.560000,-1.473431,0.400959
5.570000,-1.463875,0.212793
5.580000,-1.452875,0.387741
5.590000,-1.440441,0.267687
5.600000,-1.426585,0.190773
5.610000,-1.411321,0.237312
5.620000,-1.394665,-0.037787
5.630000,-1.376632,0.189323
5.640000,-1.357241,0.452650
5.650000,-1.336510,0.380815
5.660000,-1.314460,0.010585
5.670000,-1.291113,0.238364
5.680000,-1.266492,0.189419
5.690000,-1.240621,0.270957
5.700000,-1.213525,0.147917
5.710000,-1.185233,0.087146
5.720000,-1.155770,0.325258
5.730000,-1.125167,0.139656
5.740000,-1.093453,0.294306
5.750000,-1.060660,0.240018
5.760000,-1.026821,0.024607
5.770000,-0.991968,0.039285
5.780000,-0.956136,0.360428
5.790000,-0.919361,0.075014
5.800000,-0.881678,-0.085917
5.810000,-0.843125,-0.166554
5.820000,-0.803740,0.166245
5.830000,-0.763562,0.026483
5.840000,-0.722631,-0.135287
5.850000,-0.680986,0.085340
5.860000,-0.638669,-0.007415
5.870000,-0.595722,-0.306634
5.880000,-0.552187,0.037519
5.890000,-0.508107,0.143725
5.900000,-0.463525,0.326138
5.910000,-0.418487,-0.084646
5.920000,-0.373035,-0.064937
5.930000,-0.327215,0.140755
5.940000,-0.281072,-0.098119
5.950000,-0.234652,-0.092754
5.960000,-0.188000,-0.247444
5.970000,-0.141162,-0.379591
5.980000,-0.094186,-0.026127
5.990000,-0.047116,-0.383035
6.000000,-0.000000,-0.012448
6.010000,0.047116,-0.328449
6.020000,0.094186,-0.172799
6.030000,0.141162,-0.284373
6.040000,0.188000,-0.050424
6.050000,0.234652,-0.199053
6.060000,0.281072,0.052828
6.070000,0.327215,-0.438409
6.080000,0.373035,-0.211571
6.090000,0.418487,-0.279268
6.100000,0.463525,-0.252024
6.110000,0.508107,-0.053263
6.120000,0.552187,-0.222135
6.130000,0.595722,-0.504963
6.140000,0.638669,-0.247758
6.150000,0.680986,-0.406157
6.160000,0.722631,-0.423346
6.170000,0.763562,-0.190918
6.180000,0.803740,-0.459014
6.190000,0.843125,-0.431013
6.200000,0.881678,-0.372741
6.210000,0.919361,-0.234841
6.220000,0.956136,-0.298749
6.230000,0.991968,-0.433705
6.240000,1.026821,-0.445276
6.250000,1.060660,-0.590934
6.260000,1.093453,-0.532556
6.270000,1.125167,-0.520443
6.280000,1.155770,-0.444784
6.290000,1.185233,-0.110885
6.300000,1.213525,-0.535292
6.310000,1.240621,-0.478366
6.320000,1.266492,-0.758826
6.330000,1.291113,-0.341698
6.340000,1.314460,-0.688032
6.350000,1.336510,-0.583532
6.360000,1.357241,-0.276564
6.370000,1.376632,-0.774982
6.380000,1.394665,-0.427396
6.390000,1.411321,-0.315929
6.400000,1.426585,-0.200982
6.410000,1.440441,-0.586868
6.420000,1.452875,-0.538873
6.430000,1.463875,-0.153320
6.440000,1.473431,-0.440614
6.450000,1.481533,-0.550695
6.460000,1.488172,-0.544963
6.470000,1.493343,-0.582139
6.480000,1.497040,-0.494339
6.490000,1.499260,-0.248828
6.500000,1.500000,-0.276208
6.510000,1.499260,-0.597550
6.520000,1.497040,-0.372881
6.530000,1.493343,-0.464953
6.540000,1.488172,-0.271838
6.550000,1.481533,-0.414099
6.560000,1.473431,-0.324098
6.570000,1.463875,-0.401031
6.580000,1.452875,-0.714528
6.590000,1.440441,-0.353712
6.600000,1.426585,-0.554315
6.610000,1.411321,-0.226865
6.620000,1.394665,-0.443930
6.630000,1.376632,-0.423231
6.640000,1.357241,-0.319803
6.650000,1.336510,-0.217568
6.660000,1.314460,-0.326005
6.670000,1.291113,-0.029476
6.680000,1.266492,-0.018119
6.690000,1.240621,0.002989
6.700000,1.213525,-0.294479
6.710000,1.185233,-0.480685
6.720000,1.155770,-0.042162
6.730000,1.125167,-0.289389
6.740000,1.093453,-0.205799
6.750000,1.060660,-0.100562
6.760000,1.026821,-0.441477
6.770000,0.991968,0.082085
6.780000,0.956136,-0.024699
6.790000,0.919361,-0.094730
6.800000,0.881678,0.003194
6.810000,0.843125,-0.036722
6.820000,0.803740,-0.093304
6.830000,0.763562,-0.147323
6.840000,0.722631,-0.202317
6.850000,0.680986,-0.026742
6.860000,0.638669,-0.001678
6.870000,0.595722,0.125903
6.880000,0.552187,-0.000170
6.890000,0.508107,-0.153297
6.900000,0.463525,-0.254095
6.910000,0.418487,-0.011509
6.920000,0.373035,0.017846
6.930000,0.327215,0.020188
6.940000,0.281072,-0.192818
6.950000,0.234652,0.232503
6.960000,0.188000,0.245596
6.970000,0.141162,-0.040859
6.980000,0.094186,0.229986
6.990000,0.047116,0.266348
7.000000,0.000000,0.134810
7.010000,-0.047116,-0.008318
7.020000,-0.094186,0.409545
7.030000,-0.141162,0.227328
7.040000,-0.188000,0.139906
7.050000,-0.234652,0.314132
7.060000,-0.281072,0.460588
7.070000,-0.327215,0.137459
7.080000,-0.373035,0.337164
7.090000,-0.418487,0.546646
7.100000,-0.463525,0.074206
7.110000,-0.508107,0.175019
7.120000,-0.552187,0.178208
7.130000,-0.595722,0.258324
7.140000,-0.638669,0.260519
7.150000,-0.680986,0.351368
7.160000,-0.722631,0.183904
7.170000,-0.763562,0.224685
7.180000,-0.803740,0.379997
7.190000,-0.843125,0.365767
7.200000,-0.881678,0.488078
7.210000,-0.919361,0.422876
7.220000,-0.956136,0.488137
7.230000,-0.991968,0.192990
7.240000,-1.026821,0.320347
7.250000,-1.060660,0.680138
7.260000,-1.093453,0.456431
7.270000,-1.125167,0.518802
7.280000,-1.155770,0.449574
7.290000,-1.185233,0.479149
7.300000,-1.213525,0.380456
7.310000,-1.240621,0.986365
7.320000,-1.266492,0.363307
7.330000,-1.291113,0.423789
7.340000,-1.314460,0.049956
7.350000,-1.336510,0.611382
7.360000,-1.357241,0.351856
7.370000,-1.376632,0.431868
7.380000,-1.394665,0.359890
7.390000,-1.411321,0.422947
7.400000,-1.426585,0.401017
7.410000,-1.440441,0.439833
7.420000,-1.452875,0.438560
7.430000,-1.463875,0.422387
7.440000,-1.473431,0.419679
7.450000,-1.481533,0.652164
7.460000,-1.488172,0.583274
7.470000,-1.493343,0.582464
7.480000,-1.497040,0.324172
7.490000,-1.499260,0.636139
7.500000,-1.500000,0.613386
7.510000,-1.499260,0.343603
7.520000,-1.497040,0.668303
7.530000,-1.493343,0.315205
7.540000,-1.488172,0.127472
7.550000,-1.481533,0.588004
7.560000,-1.473431,0.389683
7.570000,-1.463875,0.557423
7.580000,-1.452875,0.277726
7.590000,-1.440441,0.191136
7.600000,-1.426585,0.578733
7.610000,-1.411321,0.154425
7.620000,-1.394665,0.122757
7.630000,-1.376632,0.057434
7.640000,-1.357241,-0.087948
7.650000,-1.336510,0.181292
7.660000,-1.314460,-0.006034
7.670000,-1.291113,0.322448
7.680000,-1.266492,-0.034716
7.690000,-1.240621,0.136414
7.700000,-1.213525,0.668443
7.710000,-1.185233,0.344303
7.720000,-1.155770,0.287861
7.730000,-1.125167,0.012792
7.740000,-1.093453,0.219544
7.750000,-1.060660,0.255090
7.760000,-1.026821,-0.017412
7.770000,-0.991968,0.245055
7.780000,-0.956136,0.401990
7.790000,-0.919361,0.146943
7.800000,-0.881678,0.159033
7.810000,-0.843125,-0.144599
7.820000,-0.803740,-0.055019
7.830000,-0.763562,0.321269
7.840000,-0.722631,0.037137
7.850000,-0.680986,-0.017653
7.860000,-0.638669,0.007365
7.870000,-0.595722,0.095241
7.880000,-0.552187,-0.091439
7.890000,-0.508107,0.099076
7.900000,-0.463525,-0.148649
7.910000,-0.418487,0.176062
7.920000,-0.373035,-0.126166
7.930000,-0.327215,0.237013
7.940000,-0.281072,0.013981
7.950000,-0.234652,-0.130803
7.960000,-0.188000,0.134400
7.970000,-0.141162,-0.239608
7.980000,-0.094186,-0.121278
7.990000,-0.047116,-0.047210
8.000000,-0.000000,-0.078683
8.010000,0.047116,-0.389332
8.020000,0.094186,-0.229420
8.030000,0.141162,-0.069231
8.040000,0.188000,-0.316363
8.050000,0.234652,0.080885
8.060000,0.281072,-0.052583
8.070000,0.327215,-0.223534
8.080000,0.373035,-0.188219
8.090000,0.418487,0.129987
8.100000,0.463525,-0.027116
8.110000,0.508107,-0.125529
8.120000,0.552187,-0.419770
8.130000,0.595722,0.051638
8.140000,0.638669,-0.049448
8.150000,0.680986,-0.248875
8.160000,0.722631,-0.321619
8.170000,0.763562,-0.273431
8.180000,0.803740,-0.442494
8.190000,0.843125,-0.335324
8.200000,0.881678,-0.148353
8.210000,0.919361,-0.562651
8.220000,0.956136,-0.334003
8.230000,0.991968,-0.273533
8.240000,1.026821,-0.281988
8.250000,1.060660,-0.491273
8.260000,1.093453,-0.497939
8.270000,1.125167,-0.144617
8.280000,1.155770,-0.515891
8.290000,1.185233,-0.167878
8.300000,1.213525,-0.408344
8.310000,1.240621,-0.165687
8.320000,1.266492,-0.406962
8.330000,1.291113,-0.528404
8.340000,1.314460,-0.211736
8.350000,1.336510,-0.352732
8.360000,1.357241,-0.123366
8.370000,1.376632,-0.213368
8.380000,1.394665,-0.392349
8.390000,1.411321,-0.428414
8.400000,1.426585,-0.354464
8.410000,1.440441,-0.328531
8.420000,1.452875,-0.498072
8.430000,1.463875,-0.225183
8.440000,1.473431,-0.420388
8.450000,1.481533,-0.423303
8.460000,1.488172,-0.440369
8.470000,1.493343,-0.316420
8.480000,1.497040,-0.460047
8.490000,1.499260,-0.326571
8.500000,1.500000,0.092626
8.510000,1.499260,-0.349807
8.520000,1.497040,-0.406092
8.530000,1.493343,-0.596918
8.540000,1.488172,-0.320684
8.550000,1.481533,-0.499035
8.560000,1.473431,-0.377696
8.570000,1.463875,-0.288651
8.580000,1.452875,-0.580274
8.590000,1.440441,-0.275297
8.600000,1.426585,-0.245322
8.610000,1.411321,-0.491505
8.620000,1.394665,-0.341067
8.630000,1.376632,-0.560796
8.640000,1.357241,-0.014231
8.650000,1.336510,-0.202770
8.660000,1.314460,-0.274836
8.670000,1.291113,-0.263404
8.680000,1.266492,-0.049512
8.690000,1.240621,-0.233880
8.700000,1.213525,-0.157011
8.710000,1.185233,0.040719
8.720000,1.155770,-0.243976
8.730000,1.125167,-0.351622
8.740000,1.093453,-0.298630
8.750000,1.060660,0.068428
8.760000,1.026821,-0.132013
8.770000,0.991968,-0.214717
8.780000,0.956136,0.030003
8.790000,0.919361,0.045356
